countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Peas	2547	1964		13185	281	-86	350	13030	6269	1008	4	567	5183	1.6	15	1.0	0.1
World +	5001	Pulses, Other	2549	1964		21272	615	82	612	21357	5128	1854	0	867	13506	4.2	40	2.5	0.3
World +	5001	Treenuts +	2912	1964		3068	884	-106	948	2898		0	1	155	2742	0.9	6	0.1	0.4
World +	5001	Oilcrops +	2913	1964		115032	17630	-2128	17885	112648	3576	5641	80558	5047	17820	5.5	43	2.2	2.9
World +	5001	Soyabeans	2555	1964		29070	6192	-319	6288	28656	487	2196	19919	1193	4861	1.5	14	1.3	0.5
World +	5001	Groundnuts (Shelled Eq)	2556	1964		11637	1355	-174	1412	11407	9	985	6902	431	3080	1.0	14	0.6	1.2
World +	5001	Sunflowerseed	2557	1964		8137	229	-803	316	7247	23	473	6122	307	322	0.1	1	0.0	0.1
World +	5001	Rape and Mustardseed	2558	1964		4113	487	-326	511	3762	173	141	3152	143	154	0.0	1	0.0	0.0
World +	5001	Cottonseed	2559	1964		21310	397	-149	367	21191	2754	1343	15947	1144	0	0.0	0	0.0	0.0
World +	5001	Coconuts - Incl Copra	2560	1964		25138	6892	-505	6904	24621	21	69	15021	1218	8293	2.6	9	0.1	0.8
World +	5001	Sesameseed	2561	1964		1626	151	-12	184	1580		45	1087	45	407	0.1	2	0.1	0.2
World +	5001	Palmkernels	2562	1964		1091	676	1	675	1094	0		996	95	3	0.0	0	0.0	0.0
World +	5001	Olives	2563	1964		5467	116	40	127	5496			5016	43	426	0.1	1	0.0	0.1
World +	5001	Oilcrops, Other	2570	1964		7443	1134	119	1101	7595	110	389	6397	428	274	0.1	1	0.0	0.1
World +	5001	Vegetable Oils +	2914	1964		20872	4027	738	4112	21525	3			4558	17032	5.3	126	0.0	14.3
World +	5001	Soyabean Oil	2571	1964		3541	632	374	779	3769	1			270	3511	1.1	25	0.0	2.9
World +	5001	Groundnut Oil	2572	1964		2946	431	-277	415	2685	0		0	128	2557	0.8	19	0.0	2.2
World +	5001	Sunflowerseed Oil	2573	1964		2280	284	109	240	2433	0			366	2068	0.6	15	0.0	1.7
World +	5001	Rape and Mustard Oil	2574	1964		1135	42	1	64	1114	0			193	932	0.3	7	0.0	0.8
World +	5001	Cottonseed Oil	2575	1964		2650	323	50	340	2683	0		2	633	2048	0.6	15	0.0	1.7
World +	5001	Palmkernel Oil	2576	1964		485	98	-19	123	441	0			126	317	0.1	2	0.0	0.3
World +	5001	Palm Oil	2577	1964		1567	735	30	777	1555	0			443	1152	0.4	9	0.0	1.0
World +	5001	Coconut Oil	2578	1964		1809	484	72	487	1877	2			391	1500	0.5	11	0.0	1.3
World +	5001	Sesameseed Oil	2579	1964		479	1	5	2	484	0		0	10	473	0.1	4	0.0	0.4
World +	5001	Olive Oil	2580	1964		1025	185	447	213	1444				84	1360	0.4	10	0.0	1.2
World +	5001	Ricebran Oil	2581	1964		155	0	0	0	155				59	96	0.0	1	0.0	0.1
World +	5001	Maize Germ Oil	2582	1964		384	15	1	7	394				13	382	0.1	3	0.0	0.3
World +	5001	Oilcrops Oil, Other	2586	1964		2415	799	-55	667	2492	0		50	1843	635	0.2	5	0.0	0.5
World +	5001	Vegetables +	2918	1964		222573	6268	5	6924	221922	6279	48	31	21293	194291	60.3	41	2.1	0.4
World +	5001	Tomatoes	2601	1964		29305	1743	7	2395	28659	229		0	2931	25499	7.9	4	0.2	0.0
World +	5001	Onions	2602	1964		14434	868	9	1093	14219	0	11	1	1214	12993	4.0	4	0.1	0.0
World +	5001	Vegetables, Other	2605	1964		178834	3657	-12	3435	179043	6050	37	30	17148	155798	48.4	32	1.8	0.3
World +	5001	Fruits - Excluding Wine +	2919	1964		192631	18104	277	17594	193419	2109		45065	18680	127588	39.6	54	0.6	0.3
World +	5001	Oranges, Mandarines	2611	1964		19962	4329	401	4264	20429	0		9	1874	18560	5.8	5	0.1	0.0
World +	5001	Lemons, Limes	2612	1964		3024	633	-19	654	2984			16	326	2643	0.8	0	0.0	0.0
World +	5001	Grapefruit	2613	1964		1916	367	-4	388	1892	0		0	123	1768	0.5	0	0.0	0.0
World +	5001	Citrus, Other	2614	1964		1550	40	0	6	1584			2	218	1365	0.4	0	0.0	0.0
World +	5001	Bananas	2615	1964		23676	4046	-3	4152	23567	419		701	4514	17934	5.6	9	0.1	0.0
World +	5001	Plantains	2616	1964		14956	16	90	44	15018	1448		1829	2965	8776	2.7	6	0.1	0.0
World +	5001	Apples	2617	1964		22030	1707	-210	2103	21425	150		2076	1733	17465	5.4	7	0.0	0.1
World +	5001	Pineapples	2618	1964		4032	490	-31	572	3918			55	355	3508	1.1	1	0.0	0.0
World +	5001	Dates	2619	1964		1465	341	60	102	1764	23		0	124	1616	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1964		50794	2255	-75	2045	50929	0		39217	1688	10023	3.1	6	0.1	0.0
World +	5001	Fruits, Other	2625	1964		49225	3879	68	3263	49909	68		1161	4759	43929	13.6	17	0.2	0.2
World +	5001	Stimulants +	2922	1964		6567	4939	-129	4876	6501	0		4	243	6255	1.9	4	0.4	0.2
World +	5001	Coffee	2630	1964		3734	2979	204	2912	4005			0	172	3833	1.2	1	0.2	
World +	5001	Cocoa Beans	2633	1964		1491	1295	-327	1275	1184			4	52	1128	0.4	2	0.1	0.2
World +	5001	Tea	2635	1964		1343	665	-7	690	1312	0			18	1294	0.4	0	0.1	
World +	5001	Spices +	2923	1964		1911	255	-30	226	1910		0		98	1815	0.6	5	0.2	0.2
World +	5001	Pepper	2640	1964		103	68	-17	63	92				3	89	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1964		1153	54	-9	53	1145				66	1079	0.3	3	0.1	0.1
World +	5001	Cloves	2642	1964		29	16	0	14	31				22	9	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1964		626	118	-5	96	643		0		8	637	0.2	2	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1964		98558	3995	-2696	3923	95933			2168	4065	89707	27.9	56	0.2	0.0
World +	5001	Wine	2655	1964		27456	2660	-2587	2624	24906			2168	831	21915	6.8	13	0.0	
World +	5001	Beer	2656	1964		49593	784	-27	785	49564				121	49443	15.4	19	0.2	
World +	5001	Beverages, Fermented	2657	1964		10792	13	30	22	10814				390	10422	3.2	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1964		8712	415	-129	418	8579				653	7927	2.5	20	0.0	
World +	5001	Alcohol, Non-Food	2659	1964		2005	123	17	74	2070				2070	0	0.0			
World +	5001	Meat +	2943	1964		79125	4545	-91	4517	79062	37		18	497	78547	24.4	121	8.4	9.4
World +	5001	Bovine Meat	2731	1964		32137	2155	-103	2142	32048			1	141	31910	9.9	41	3.8	2.7
World +	5001	Mutton & Goat Meat	2732	1964		5984	524	-6	518	5984	0			84	5900	1.8	10	0.7	0.8
World +	5001	Pigmeat	2733	1964		28138	1269	21	1259	28170			2	215	27954	8.7	55	2.4	4.9
World +	5001	Poultry Meat	2734	1964		10006	342	2	345	10004	0		15	48	9942	3.1	12	1.1	0.8
World +	5001	Meat, Other	2735	1964		2859	255	-5	254	2855	37		1	8	2841	0.9	3	0.4	0.1
World +	5001	Offals +	2945	1964		6858	261	5	285	6839	640		0	882	5322	1.7	5	0.8	0.2
World +	5001	Animal Fats +	2946	1964		19275	3953	-9	4066	19153	1253		137	5050	12727	4.0	72	0.1	8.0
World +	5001	Butter, Ghee	2740	1964		5426	689	60	678	5496	2			9	5488	1.7	34	0.0	3.9
World +	5001	Cream	2743	1964		1391	2	0	6	1388			13	15	1360	0.4	2	0.0	0.2
World +	5001	Fats, Animals, Raw	2737	1964		11355	2527	-13	2756	11114	589		124	4631	5781	1.8	35	0.0	3.9
World +	5001	Fish, Body Oil	2781	1964		1048	710	-56	604	1098	631		0	389	78	0.0	0	0.0	0.0
World +	5001	Fish, Liver Oil	2782	1964		55	24	0	22	57	32			6	19	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1964		16240	407	-16	423	16209	3	710	0	567	14928	4.6	18	1.4	1.3
World +	5001	Milk - Excluding Butter +	2948	1964		345546	19563	1478	21482	345105	88404		126	15412	241072	74.9	117	6.7	6.4
World +	5001	Fish, Seafood +	2960	1964		48019	14682	-247	17686	44768	12977	110	0	371	31311	9.7	18	2.9	0.6
World +	5001	Freshwater Fish	2761	1964		5175	308	2	358	5127	29	5		15	5078	1.6	3	0.5	0.1
World +	5001	Demersal Fish	2762	1964		11215	1635	194	2497	10547	789	1		97	9660	3.0	5	0.8	0.1
World +	5001	Pelagic Fish	2763	1964		23135	11809	-438	14018	20488	11672	60	0	88	8668	2.7	7	0.9	0.3
World +	5001	Marine Fish, Other	2764	1964		3993	211	0	93	4111	276	0	0	151	3684	1.1	2	0.4	0.1
World +	5001	Crustaceans	2765	1964		1544	402	-5	383	1558	26	0	0	9	1522	0.5	1	0.1	0.0
World +	5001	Cephalopods	2766	1964		677	44	0	78	643	8	45		0	591	0.2	0	0.1	0.0
World +	5001	Molluscs, Other	2767	1964		2281	273	0	258	2295	176	0		11	2108	0.7	0	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1964		1393	83	0	91	1385	102	0		719	564	0.2	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1964		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1964		53	5	0	0	57		0		11	47	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1964		1340	78	0	90	1328	102			709	517	0.2	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1964													0	0.0	0.0
