countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Beverages, Alcoholic	2658	1989		19641	1459	81	1774	19407				1147	18261	3.6	29	0.0	
World +	5001	Alcohol, Non-Food	2659	1989		17501	1448	2	1039	17912				17938	0	0.0			
World +	5001	Meat +	2943	1989		171181	12532	877	13830	170760	44		53	1514	169175	32.9	174	11.1	14.0
World +	5001	Bovine Meat	2731	1989		53305	5384	530	6146	53072			2	304	52767	10.3	45	3.9	3.1
World +	5001	Mutton & Goat Meat	2732	1989		9121	808	-4	853	9072	0			209	8864	1.7	10	0.6	0.8
World +	5001	Pigmeat	2733	1989		67233	3802	379	4132	67282			5	625	66653	13.0	90	3.6	8.2
World +	5001	Poultry Meat	2734	1989		37883	2091	-21	2315	37638	3		45	362	37229	7.2	28	2.6	1.8
World +	5001	Meat, Other	2735	1989		3639	447	-7	383	3695	41		1	15	3663	0.7	2	0.3	0.1
World +	5001	Offals +	2945	1989		11657	821	-3	824	11651	826		0	1471	9362	1.8	6	0.9	0.2
World +	5001	Animal Fats +	2946	1989		31465	6705	398	6550	32018	2454		351	10214	19115	3.7	65	0.1	7.2
World +	5001	Butter, Ghee	2740	1989		7646	1369	398	1470	7942	5			131	7830	1.5	31	0.0	3.5
World +	5001	Cream	2743	1989		3686	156	-15	186	3641			68	65	3508	0.7	4	0.1	0.4
World +	5001	Fats, Animals, Raw	2737	1989		18492	4124	52	4071	18598	1608		283	9316	7483	1.5	29	0.0	3.2
World +	5001	Fish, Body Oil	2781	1989		1599	1037	-36	803	1797	835		0	697	265	0.1	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1989		42	18	-1	20	39	7			5	28	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1989		35912	912	-1	988	35836	5	2106	6	1690	32036	6.2	24	1.9	1.7
World +	5001	Milk - Excluding Butter +	2948	1989		529944	53507	-264	54592	528593	102384		80	27093	399204	77.7	118	7.0	6.5
World +	5001	Fish, Seafood +	2960	1989		99416	33547	1012	33379	100596	28715	199		1137	70552	13.7	26	4.0	0.9
World +	5001	Freshwater Fish	2761	1989		14505	770	-3	733	14539	53	30		180	14276	2.8	5	0.9	0.2
World +	5001	Demersal Fish	2762	1989		21645	5404	-44	6941	20064	2332	103		321	17308	3.4	6	0.9	0.2
World +	5001	Pelagic Fish	2763	1989		40620	21089	1041	21337	41412	24783	10		184	16435	3.2	9	1.2	0.4
World +	5001	Marine Fish, Other	2764	1989		8937	1896	-8	817	10008	1410	2		137	8463	1.6	3	0.5	0.1
World +	5001	Crustaceans	2765	1989		4539	2295	13	1880	4966	111	0		1	4857	0.9	1	0.2	0.0
World +	5001	Cephalopods	2766	1989		2642	722	1	582	2783	19	9		159	2595	0.5	1	0.2	0.0
World +	5001	Molluscs, Other	2767	1989		6528	1372	13	1088	6824	6	45		156	6618	1.3	1	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1989		5698	242	-1	74	5866	444	0		2878	2549	0.5	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1989		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1989		356	118	-1	59	415		0		174	245	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1989		5342	124	0	15	5451	444			2704	2304	0.4	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1989													0	0.0	0.0
