countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Spices +	2923	1963		1961	223	-31	225	1929		0		87	1844	0.6	5	0.2	0.2
World +	5001	Pepper	2640	1963		116	64	-25	64	91				3	88	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1963		1154	45	-1	48	1149				65	1085	0.3	3	0.1	0.1
World +	5001	Cloves	2642	1963		26	10	-3	14	19				11	8	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1963		664	104	-1	99	669		0		7	663	0.2	2	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1963		91297	3649	-349	3455	91142			1764	3820	85563	27.1	54	0.2	0.0
World +	5001	Wine	2655	1963		24534	2454	-375	2343	24270			1764	670	21844	6.9	13	0.0	
World +	5001	Beer	2656	1963		46364	718	7	738	46351				123	46229	14.6	18	0.2	
World +	5001	Beverages, Fermented	2657	1963		10821	10	-30	12	10789				369	10417	3.3	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1963		7686	362	34	333	7750				677	7073	2.2	18	0.0	
World +	5001	Alcohol, Non-Food	2659	1963		1891	105	15	29	1982				1982	0	0.0			
World +	5001	Meat +	2943	1963		77625	4566	-82	4558	77551	48		18	485	77058	24.4	119	8.4	9.2
World +	5001	Bovine Meat	2731	1963		31651	2257	-77	2400	31431			2	122	31338	9.9	41	3.8	2.8
World +	5001	Mutton & Goat Meat	2732	1963		5990	526	8	530	5993	0			82	5911	1.9	10	0.7	0.8
World +	5001	Pigmeat	2733	1963		27575	1254	4	1117	27716			1	227	27488	8.7	53	2.4	4.7
World +	5001	Poultry Meat	2734	1963		9623	300	-15	306	9603	0		14	43	9545	3.0	12	1.1	0.8
World +	5001	Meat, Other	2735	1963		2786	230	-2	205	2809	48		1	10	2776	0.9	3	0.4	0.1
World +	5001	Offals +	2945	1963		6819	225	2	266	6780	598		0	931	5259	1.7	5	0.8	0.2
World +	5001	Animal Fats +	2946	1963		18912	3587	49	3692	18857	1226		125	5065	12458	3.9	72	0.1	8.1
World +	5001	Butter, Ghee	2740	1963		5311	614	5	628	5303	2			9	5295	1.7	34	0.0	3.8
World +	5001	Cream	2743	1963		1345	0	0	5	1341			12	14	1315	0.4	2	0.0	0.2
World +	5001	Fats, Animals, Raw	2737	1963		11231	2197	-30	2327	11071	545		113	4672	5755	1.8	35	0.0	3.9
World +	5001	Fish, Body Oil	2781	1963		965	749	74	708	1080	642		0	365	73	0.0	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1963		60	26	1	24	63	37			6	20	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1963		15564	455	-2	469	15547	3	686	0	544	14314	4.5	18	1.4	1.2
World +	5001	Milk - Excluding Butter +	2948	1963		340424	17020	1703	19810	339337	84879		108	15602	238691	75.6	118	6.8	6.4
World +	5001	Fish, Seafood +	2960	1963		43356	12722	-409	13963	41705	11047	111	0	413	30136	9.5	18	2.9	0.6
World +	5001	Freshwater Fish	2761	1963		4856	264	-3	318	4799	5	5		14	4775	1.5	3	0.5	0.1
World +	5001	Demersal Fish	2762	1963		10708	1607	-76	2248	9991	658	1		155	9178	2.9	4	0.8	0.1
World +	5001	Pelagic Fish	2763	1963		19264	10060	-334	10772	18218	10058	65	0	99	7997	2.5	7	1.0	0.3
World +	5001	Marine Fish, Other	2764	1963		3832	198	0	55	3975	161	3	0	122	3690	1.2	2	0.4	0.1
World +	5001	Crustaceans	2765	1963		1487	338	3	322	1507	39	0	0	13	1455	0.5	1	0.1	0.0
World +	5001	Cephalopods	2766	1963		1026	28	1	44	1011	9	37		0	965	0.3	1	0.1	0.0
World +	5001	Molluscs, Other	2767	1963		2182	227	0	205	2204	117	0		11	2076	0.7	0	0.0	0.0
World +	5001	Aquatic Products, Other +	2961	1963		1319	71	0	76	1314	140	0		696	478	0.2	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1963		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1963		44	5	0	0	49		0		9	41	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1963		1275	65	0	76	1265	140			688	437	0.1	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1963													0	0.0	0.0
