countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Pulses +	2911	1967		39606	1712	-248	1682	39388	8290	3542	3	1649	25905	7.6	71	4.5	0.4
World +	5001	Beans	2546	1967		12275	641	-94	579	12242	228	1030		498	10486	3.1	28	1.8	0.1
World +	5001	Peas	2547	1967		8450	394	-64	455	8325	2880	785	3	365	4295	1.3	12	0.8	0.0
World +	5001	Pulses, Other	2549	1967		18881	677	-89	648	18821	5182	1726	0	786	11124	3.3	31	1.9	0.3
World +	5001	Treenuts +	2912	1967		3076	1016	68	991	3169		0	1	194	2974	0.9	6	0.1	0.4
World +	5001	Oilcrops +	2913	1967		128478	19114	-1298	18811	127483	4324	5663	92407	6390	18696	5.5	43	2.3	2.9
World +	5001	Soyabeans	2555	1967		37924	8270	-1464	8143	36587	690	2380	26142	1612	5763	1.7	15	1.4	0.5
World +	5001	Groundnuts (Shelled Eq)	2556	1967		12224	1404	-295	1457	11877	10	964	7115	444	3344	1.0	15	0.6	1.2
World +	5001	Sunflowerseed	2557	1967		9750	515	-267	519	9479	41	477	8321	266	375	0.1	1	0.0	0.1
World +	5001	Rape and Mustardseed	2558	1967		5525	819	-282	817	5246	202	143	4551	166	183	0.1	1	0.0	0.1
World +	5001	Cottonseed	2559	1967		20954	329	600	347	21536	3245	1269	15125	1893	0	0.0	0	0.0	0.0
World +	5001	Coconuts - Incl Copra	2560	1967		24850	6009	284	5852	25289	19	63	15986	1295	7927	2.3	9	0.1	0.8
World +	5001	Sesameseed	2561	1967		1617	162	-32	184	1564		45	1097	47	381	0.1	2	0.1	0.2
World +	5001	Palmkernels	2562	1967		957	383	17	357	999	0		881	115	3	0.0	0	0.0	0.0
World +	5001	Olives	2563	1967		7483	121	-61	116	7427			6886	71	460	0.1	1	0.0	0.1
World +	5001	Oilcrops, Other	2570	1967		7193	1103	201	1019	7479	117	321	6304	480	260	0.1	1	0.0	0.1
World +	5001	Vegetable Oils +	2914	1967		24247	4562	-82	4843	23883	5		5	4816	19083	5.6	133	0.0	15.1
World +	5001	Soyabean Oil	2571	1967		4616	507	-98	719	4306	3			314	4003	1.2	28	0.0	3.1
World +	5001	Groundnut Oil	2572	1967		2988	477	-76	445	2944	2		0	95	2847	0.8	20	0.0	2.3
World +	5001	Sunflowerseed Oil	2573	1967		3413	755	42	987	3223	0		0	602	2621	0.8	18	0.0	2.0
World +	5001	Rape and Mustard Oil	2574	1967		1681	146	-68	223	1536	0			125	1422	0.4	10	0.0	1.1
World +	5001	Cottonseed Oil	2575	1967		2441	171	37	169	2481	0		0	575	1905	0.6	13	0.0	1.5
World +	5001	Palmkernel Oil	2576	1967		426	134	40	132	468	0		0	134	334	0.1	2	0.0	0.3
World +	5001	Palm Oil	2577	1967		1665	758	-6	724	1693	0			472	1239	0.4	9	0.0	1.0
World +	5001	Coconut Oil	2578	1967		1938	489	49	508	1969	0			352	1631	0.5	11	0.0	1.3
World +	5001	Sesameseed Oil	2579	1967		481	1	0	2	480	0		0	9	471	0.1	3	0.0	0.4
World +	5001	Olive Oil	2580	1967		1497	212	-79	210	1420				131	1289	0.4	9	0.0	1.0
World +	5001	Ricebran Oil	2581	1967		184	0	0	0	184				74	111	0.0	1	0.0	0.1
World +	5001	Maize Germ Oil	2582	1967		437	19	11	13	453			0	17	435	0.1	3	0.0	0.3
World +	5001	Oilcrops Oil, Other	2586	1967		2477	894	65	710	2727	0		54	1915	777	0.2	5	0.0	0.6
World +	5001	Vegetables +	2918	1967		240588	7403	-699	8444	238848	5621	53	55	23105	210056	61.4	42	2.1	0.4
World +	5001	Tomatoes	2601	1967		32870	2135	-144	3005	31857	246		0	3213	28398	8.3	4	0.2	0.1
World +	5001	Onions	2602	1967		15952	927	-21	1007	15851	0	19	2	1323	14507	4.2	4	0.2	0.0
World +	5001	Vegetables, Other	2605	1967		191766	4340	-534	4432	191140	5375	34	53	18569	167151	48.9	33	1.8	0.3
World +	5001	Fruits - Excluding Wine +	2919	1967		213208	20623	-54	20073	213704	2185		45618	19695	146239	42.8	57	0.6	0.3
World +	5001	Oranges, Mandarines	2611	1967		27762	4487	-1	4792	27455	0		11	2080	25380	7.4	6	0.1	0.0
World +	5001	Lemons, Limes	2612	1967		3231	639	-2	742	3127			14	345	2770	0.8	0	0.0	0.0
World +	5001	Grapefruit	2613	1967		2934	545	-1	554	2924	0		0	169	2754	0.8	0	0.0	0.0
World +	5001	Citrus, Other	2614	1967		1614	56	0	8	1662			7	221	1434	0.4	0	0.0	0.0
World +	5001	Bananas	2615	1967		26471	5012	-10	4873	26600	468		730	4333	21070	6.2	10	0.1	0.0
World +	5001	Plantains	2616	1967		16301	19	0	58	16263	1471		1958	2833	10000	2.9	7	0.1	0.0
World +	5001	Apples	2617	1967		25016	2668	-344	2601	24739	136		2040	2414	20148	5.9	7	0.0	0.1
World +	5001	Pineapples	2618	1967		4929	468	-41	627	4729			3	420	4305	1.3	1	0.0	0.0
World +	5001	Dates	2619	1967		1481	340	-33	87	1702	25		0	116	1561	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1967		51576	2474	-37	2295	51718	0		39499	1634	10586	3.1	5	0.1	0.0
World +	5001	Fruits, Other	2625	1967		51894	3915	414	3437	52786	84		1355	5129	46231	13.5	17	0.2	0.2
World +	5001	Stimulants +	2922	1967		7023	5160	-31	5338	6813	0		7	121	6685	2.0	4	0.4	0.2
World +	5001	Coffee	2630	1967		4291	3030	14	3185	4150			0	72	4077	1.2	1	0.2	
World +	5001	Cocoa Beans	2633	1967		1335	1438	-32	1428	1313			7	29	1277	0.4	2	0.1	0.2
World +	5001	Tea	2635	1967		1397	691	-13	725	1350	0			19	1331	0.4	0	0.1	
World +	5001	Spices +	2923	1967		1918	280	3	269	1933		0		104	1830	0.5	4	0.2	0.2
World +	5001	Pepper	2640	1967		89	85	23	96	102				4	97	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1967		1244	50	-8	56	1230				71	1160	0.3	3	0.1	0.1
World +	5001	Cloves	2642	1967		40	21	-9	20	31				22	9	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1967		545	124	-3	96	570		0		8	564	0.2	1	0.1	0.0
World +	5001	Alcoholic Beverages +	2924	1967		107548	3900	-1730	3812	105905			1378	5022	99514	29.1	59	0.2	0.0
World +	5001	Wine	2655	1967		27679	2351	-1682	2347	26000			1378	918	23714	6.9	13	0.0	
World +	5001	Beer	2656	1967		55845	870	-51	909	55755				147	55608	16.3	20	0.2	
World +	5001	Beverages, Fermented	2657	1967		12015	22	-10	27	11999				405	11592	3.4	5	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1967		9576	506	13	491	9604				1005	8600	2.5	20	0.0	
World +	5001	Alcohol, Non-Food	2659	1967		2433	152	0	38	2547				2547	0	0.0			
World +	5001	Meat +	2943	1967		90832	5132	-264	5224	90476	38		24	642	89804	26.3	132	9.1	10.3
World +	5001	Bovine Meat	2731	1967		36118	2330	-10	2546	35892			2	203	35688	10.4	44	4.0	3.0
World +	5001	Mutton & Goat Meat	2732	1967		6288	606	-23	573	6298	0			87	6210	1.8	10	0.7	0.8
World +	5001	Pigmeat	2733	1967		33331	1508	-174	1451	33214			2	281	32932	9.6	61	2.7	5.5
World +	5001	Poultry Meat	2734	1967		12218	385	-56	389	12158	0		20	62	12076	3.5	14	1.3	0.9
World +	5001	Meat, Other	2735	1967		2876	303	0	266	2914	38		1	8	2898	0.8	3	0.4	0.1
World +	5001	Offals +	2945	1967		7569	299	-3	330	7535	639		0	973	5928	1.7	5	0.9	0.2
World +	5001	Animal Fats +	2946	1967		21273	4084	-440	4303	20614	1377		135	5866	13261	3.9	71	0.1	7.9
World +	5001	Butter, Ghee	2740	1967		5906	730	-196	764	5676	2			29	5657	1.7	33	0.0	3.8
World +	5001	Cream	2743	1967		1547	4	0	7	1544			14	18	1513	0.4	2	0.0	0.2
World +	5001	Fats, Animals, Raw	2737	1967		12454	2520	-150	2728	12095	715		121	5291	5982	1.7	34	0.0	3.8
World +	5001	Fish, Body Oil	2781	1967		1303	805	-82	781	1245	635		0	525	85	0.0	1	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1967		63	25	-12	23	54	25			3	25	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1967		17996	384	-24	453	17903	3	838	2	650	16415	4.8	19	1.5	1.3
World +	5001	Milk - Excluding Butter +	2948	1967		377260	20851	-1960	23241	372910	100074		109	15793	256873	75.1	116	6.7	6.3
World +	5001	Fish, Seafood +	2960	1967		56396	16879	-999	20475	51800	15365	89	0	724	35622	10.4	20	3.1	0.7
World +	5001	Freshwater Fish	2761	1967		5883	302	-15	327	5843	47	5		45	5746	1.7	4	0.6	0.1
World +	5001	Demersal Fish	2762	1967		14167	1943	-52	2901	13158	1465	2		318	11373	3.3	5	0.8	0.1
World +	5001	Pelagic Fish	2763	1967		26324	13494	-935	16341	22541	13484	38	0	108	8911	2.6	7	1.0	0.3
World +	5001	Marine Fish, Other	2764	1967		4905	262	0	130	5037	262	2	0	212	4562	1.3	3	0.5	0.1
World +	5001	Crustaceans	2765	1967		1756	447	3	415	1791	19	1	0	5	1767	0.5	1	0.1	0.0
World +	5001	Cephalopods	2766	1967		982	92	0	57	1017	4	42		0	971	0.3	1	0.1	0.0
World +	5001	Molluscs, Other	2767	1967		2379	338	0	304	2413	84	1		37	2292	0.7	0	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1967		1894	119	0	143	1870	183	0		934	753	0.2	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1967		13			13	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1967		69	40	0	0	109		0		10	99	0.0	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1967		1812	79	0	130	1761	183			924	654	0.2	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1967													0	0.0	0.0
