countries	countries (codes)	item	item (codes)	year	Total Population - Both sexes (1000)	Production (1000 tonnes)	Import Quantity (1000 tonnes)	Stock Variation (1000 tonnes)	Export Quantity (1000 tonnes)	Domestic supply quantity (1000 tonnes)	Feed (1000 tonnes)	Seed (1000 tonnes)	Processing (1000 tonnes)	Other Util (1000 tonnes)	Food (1000 tonnes)	Food supply quantity (kg/capita/yr)	Food supply (kcal/capita/day)	Protein supply quantity (g/capita/day)	Fat supply quantity (g/capita/day)	
World +	5001	Fruits - Excluding Wine +	2919	1974		255544	27159	-40	27573	255090	3679		53533	24700	173327	44.1	57	0.7	0.3
World +	5001	Oranges, Mandarines	2611	1974		38911	6641	-6	7613	37932	0		20	3374	34648	8.8	7	0.1	0.0
World +	5001	Lemons, Limes	2612	1974		4444	858	33	933	4402			10	430	3967	1.0	1	0.0	0.0
World +	5001	Grapefruit	2613	1974		3786	1481	-11	1189	4067	0		0	254	3831	1.0	1	0.0	0.0
World +	5001	Citrus, Other	2614	1974		2340	69	0	43	2367			35	326	2006	0.5	0	0.0	0.0
World +	5001	Bananas	2615	1974		30732	6187	2	6306	30615	570		786	4902	24357	6.2	11	0.1	0.0
World +	5001	Plantains	2616	1974		22190	51	0	64	22177	2611		2982	5318	11267	2.9	7	0.1	0.0
World +	5001	Apples	2617	1974		26655	3810	54	3397	27123	364		1874	2112	22773	5.8	7	0.0	0.1
World +	5001	Pineapples	2618	1974		6128	639	28	928	5867			3	546	5318	1.4	1	0.0	0.0
World +	5001	Dates	2619	1974		1864	339	-7	109	2086	31		0	144	1912	0.5	2	0.0	0.0
World +	5001	Grapes	2620	1974		59337	2330	-115	2056	59496	0		46481	1403	11618	3.0	5	0.1	0.0
World +	5001	Fruits, Other	2625	1974		59155	4756	-18	4935	58959	104		1343	5891	51629	13.1	16	0.2	0.2
World +	5001	Stimulants +	2922	1974		7944	6129	-186	6204	7682	0		6	135	7541	1.9	4	0.4	0.2
World +	5001	Coffee	2630	1974		4718	3622	-190	3628	4521			0	82	4439	1.1	1	0.2	
World +	5001	Cocoa Beans	2633	1974		1510	1715	15	1752	1488			6	25	1458	0.4	2	0.1	0.2
World +	5001	Tea	2635	1974		1715	792	-11	824	1672	0			28	1644	0.4	0	0.1	
World +	5001	Spices +	2923	1974		2216	368	-11	313	2261		0		108	2157	0.5	5	0.2	0.2
World +	5001	Pepper	2640	1974		128	95	2	99	127				4	123	0.0	0	0.0	0.0
World +	5001	Pimento	2641	1974		1327	59	4	64	1326				74	1252	0.3	2	0.1	0.1
World +	5001	Cloves	2642	1974		44	10	-16	10	28				20	8	0.0	0	0.0	0.0
World +	5001	Spices, Other	2645	1974		717	204	-1	140	780		0		10	774	0.2	2	0.1	0.1
World +	5001	Alcoholic Beverages +	2924	1974		142574	6499	-1384	6806	140883			3445	6006	131450	33.4	67	0.3	0.0
World +	5001	Wine	2655	1974		32972	3910	-854	3963	32065			3445	869	27775	7.1	13	0.0	
World +	5001	Beer	2656	1974		76555	1351	-134	1414	76359				130	76228	19.4	24	0.2	
World +	5001	Beverages, Fermented	2657	1974		16834	25	0	35	16823				717	16099	4.1	7	0.0	0.0
World +	5001	Beverages, Alcoholic	2658	1974		13226	1034	-395	1156	12709				1362	11348	2.9	23	0.0	
World +	5001	Alcohol, Non-Food	2659	1974		2987	179	0	238	2928				2928	0	0.0			
World +	5001	Meat +	2943	1974		112163	6568	-797	6935	110999	35		29	844	110107	28.0	139	9.5	10.9
World +	5001	Bovine Meat	2731	1974		42857	3124	-148	3345	42488			2	295	42192	10.7	45	4.1	3.1
World +	5001	Mutton & Goat Meat	2732	1974		6361	518	-32	576	6271	0			87	6183	1.6	9	0.6	0.7
World +	5001	Pigmeat	2733	1974		41692	1888	-595	2014	40971			2	335	40634	10.3	65	2.8	5.9
World +	5001	Poultry Meat	2734	1974		17995	632	-27	680	17919	0		22	114	17783	4.5	17	1.7	1.1
World +	5001	Meat, Other	2735	1974		3258	407	5	320	3350	35		3	12	3315	0.8	3	0.4	0.1
World +	5001	Offals +	2945	1974		8719	347	1	423	8644	725		0	983	6938	1.8	5	0.9	0.2
World +	5001	Animal Fats +	2946	1974		24374	4572	-64	4790	24093	1205		269	7786	14888	3.8	67	0.1	7.5
World +	5001	Butter, Ghee	2740	1974		6108	970	75	1017	6135	12			52	6095	1.6	31	0.0	3.5
World +	5001	Cream	2743	1974		2330	11	0	14	2326			16	33	2278	0.6	3	0.0	0.3
World +	5001	Fats, Animals, Raw	2737	1974		14810	2980	-166	3204	14420	579		253	7209	6410	1.6	32	0.0	3.6
World +	5001	Fish, Body Oil	2781	1974		1075	601	25	538	1164	600		0	487	77	0.0	0	0.0	0.1
World +	5001	Fish, Liver Oil	2782	1974		51	11	1	16	47	14			5	28	0.0	0	0.0	0.0
World +	5001	Eggs +	2949	1974		22278	593	-32	613	22225	4	1107	1	840	20273	5.2	20	1.6	1.4
World +	5001	Milk - Excluding Butter +	2948	1974		414763	30365	-2275	32720	410133	97013		120	17315	295994	75.3	115	6.8	6.2
World +	5001	Fish, Seafood +	2960	1974		64642	14771	-1112	16044	62257	14422	118		1072	46650	11.9	23	3.5	0.8
World +	5001	Freshwater Fish	2761	1974		7112	259	-1	258	7113	43	5		155	6910	1.8	4	0.6	0.1
World +	5001	Demersal Fish	2762	1974		20296	2309	-35	4040	18530	2855	3		350	15322	3.9	6	1.0	0.2
World +	5001	Pelagic Fish	2763	1974		24268	10087	-1055	10058	23241	10545	64		185	12450	3.2	8	1.1	0.4
World +	5001	Marine Fish, Other	2764	1974		6489	539	-1	365	6662	735	1		255	5673	1.4	3	0.5	0.1
World +	5001	Crustaceans	2765	1974		2446	805	-17	644	2589	49	2	0	2	2537	0.6	1	0.2	0.0
World +	5001	Cephalopods	2766	1974		1149	203	-3	199	1151	4	36		0	1111	0.3	1	0.1	0.0
World +	5001	Molluscs, Other	2767	1974		2882	570	0	480	2972	191	8		125	2647	0.7	0	0.1	0.0
World +	5001	Aquatic Products, Other +	2961	1974		2780	242	0	197	2824	193	5		1214	1412	0.4	0	0.0	0.0
World +	5001	Meat, Aquatic Mammals	2768	1974		0			0	0				0	0	0.0	0	0.0	0.0
World +	5001	Aquatic Animals, Others	2769	1974		101	142	0	18	225		5		16	204	0.1	0	0.0	0.0
World +	5001	Aquatic Plants	2775	1974		2678	100	0	180	2599	193			1198	1207	0.3	0	0.0	0.0
World +	5001	Miscellaneous +	2928	1974													0	0.0	0.0
